codigo;nome;uf;estado
5265;ABADIA DE GOIAS;GO;GOIÁS
2237;ABADIA DOS DOURADOS;MG;MINAS GERAIS
5266;ABADIANIA;GO;GOIÁS
2238;ABAETE;MG;MINAS GERAIS
152;ABAETETUBA;PA;PARA
888;ABAIARA;CE;CEARA
1822;ABAIRA;BA;BAHIA
1823;ABARE;BA;BAHIA
3903;ABATIA;PR;PARANÁ
4302;ABDON BATISTA;SC;SANTA CATARINA
153;ABEL FIGUEIREDO;PA;PARA
4303;ABELARDO LUZ;SC;SANTA CATARINA
2239;ABRE CAMPO;MG;MINAS GERAIS
1461;ABREU E LIMA;PE;PERNAMBUCO
311;ABREULANDIA;TO;TOCANTIS
2240;ACAIACA;MG;MINAS GERAIS
450;ACAILANDIA;MA;MARANHÃO
1824;ACAJUTIBA;BA;BAHIA
154;ACARA;PA;PARA
889;ACARAPE;CE;CEARA
890;ACARAU;CE;CEARA
1072;ACARI;RN;RIO GRANDE DO NORTE
667;ACAUA;PI;PIAUI
891;ACOPIARA;CE;CEARA
5139;ACORIZAL;MT;MATO GROSSO
53;ACRELANDIA;AC;ACRE
5267;ACREUNA;GO;GOIÁS
1073;ACU;RN;RIO GRANDE DO NORTE
2241;ACUCENA;MG;MINAS GERAIS
3258;ADAMANTINA;SP;SÃO PAULO
5268;ADELANDIA;GO;GOIÁS
3259;ADOLFO;SP;SÃO PAULO
3904;ADRIANOPOLIS;PR;PARANÁ
1825;ADUSTINA;BA;BAHIA
1462;AFOGADOS DA INGAZEIRA;PE;PERNAMBUCO
1074;AFONSO BEZERRA;RN;RIO GRANDE DO NORTE
3090;AFONSO CLAUDIO;ES;ESPÍRITO SANTO
451;AFONSO CUNHA;MA;MARANHÃO
1463;AFRANIO;PE;PERNAMBUCO
155;AFUA;PA;PARA
1464;AGRESTINA;PE;PERNAMBUCO
668;AGRICOLANDIA;PI;PIAUI
4304;AGROLANDIA;SC;SANTA CATARINA
4305;AGRONOMICA;SC;SANTA CATARINA
156;AGUA AZUL DO NORTE;PA;PARA
5140;AGUA BOA;MT;MATO GROSSO
2242;AGUA BOA;MG;MINAS GERAIS
1646;AGUA BRANCA;AL;ALAGOAS
669;AGUA BRANCA;PI;PIAUI
1238;AGUA BRANCA;PB;PARAIBA
5062;AGUA CLARA;MS;MATO GROSSO DO SUL
2243;AGUA COMPRIDA;MG;MINAS GERAIS
4306;AGUA DOCE;SC;SANTA CATARINA
452;AGUA DOCE DO MARANHAO;MA;MARANHÃO
3092;AGUA DOCE DO NORTE;ES;ESPÍRITO SANTO
1826;AGUA FRIA;BA;BAHIA
5269;AGUA FRIA DE GOIAS;GO;GOIÁS
5270;AGUA LIMPA;GO;GOIÁS
1075;AGUA NOVA;RN;RIO GRANDE DO NORTE
1465;AGUA PRETA;PE;PERNAMBUCO
4595;AGUA SANTA;RS;RIO GRANDE DO SUL
3260;AGUAI;SP;SÃO PAULO
2244;AGUANIL;MG;MINAS GERAIS
1466;AGUAS BELAS;PE;PERNAMBUCO
3261;AGUAS DA PRATA;SP;SÃO PAULO
4307;AGUAS DE CHAPECO;SC;SANTA CATARINA
3262;AGUAS DE LINDOIA;SP;SÃO PAULO
3263;AGUAS DE SANTA BARBARA;SP;SÃO PAULO
3264;AGUAS DE SAO PEDRO;SP;SÃO PAULO
2245;AGUAS FORMOSAS;MG;MINAS GERAIS
4308;AGUAS FRIAS;SC;SANTA CATARINA
5271;AGUAS LINDAS DE GOIAS;GO;GOIÁS
4309;AGUAS MORNAS;SC;SANTA CATARINA
2246;AGUAS VERMELHAS;MG;MINAS GERAIS
4596;AGUDO;RS;RIO GRANDE DO SUL
3265;AGUDOS;SP;SÃO PAULO
3905;AGUDOS DO SUL;PR;PARANÁ
3091;AGUIA BRANCA;ES;ESPÍRITO SANTO
1239;AGUIAR;PB;PARAIBA
312;AGUIARNOPOLIS;TO;TOCANTIS
2247;AIMORES;MG;MINAS GERAIS
1828;AIQUARA;BA;BAHIA
892;AIUABA;CE;CEARA
2248;AIURUOCA;MG;MINAS GERAIS
4597;AJURICABA;RS;RIO GRANDE DO SUL
2249;ALAGOA;MG;MINAS GERAIS
1240;ALAGOA GRANDE;PB;PARAIBA
1241;ALAGOA NOVA;PB;PARAIBA
1242;ALAGOINHA;PB;PARAIBA
1467;ALAGOINHA;PE;PERNAMBUCO
670;ALAGOINHA DO PIAUI;PI;PIAUI
1829;ALAGOINHAS;BA;BAHIA
3266;ALAMBARI;SP;SÃO PAULO
2250;ALBERTINA;MG;MINAS GERAIS
453;ALCANTARA;MA;MARANHÃO
893;ALCANTARAS;CE;CEARA
1243;ALCANTIL;PB;PARAIBA
5063;ALCINOPOLIS;MS;MATO GROSSO DO SUL
1830;ALCOBACA;BA;BAHIA
454;ALDEIAS ALTAS;MA;MARANHÃO
4598;ALECRIM;RS;RIO GRANDE DO SUL
3093;ALEGRE;ES;ESPÍRITO SANTO
4599;ALEGRETE;RS;RIO GRANDE DO SUL
671;ALEGRETE DO PIAUI;PI;PIAUI
4600;ALEGRIA;RS;RIO GRANDE DO SUL
2251;ALEM PARAIBA;MG;MINAS GERAIS
157;ALENQUER;PA;PARA
1076;ALEXANDRIA;RN;RIO GRANDE DO NORTE
5272;ALEXANIA;GO;GOIÁS
2252;ALFENAS;MG;MINAS GERAIS
3094;ALFREDO CHAVES;ES;ESPÍRITO SANTO
3267;ALFREDO MARCONDES;SP;SÃO PAULO
2253;ALFREDO VASCONCELOS;MG;MINAS GERAIS
4310;ALFREDO WAGNER;SC;SANTA CATARINA
1244;ALGODAO DE JANDAIRA;PB;PARAIBA
1245;ALHANDRA;PB;PARAIBA
1468;ALIANCA;PE;PERNAMBUCO
313;ALIANCA DO TOCANTINS;TO;TOCANTIS
1831;ALMADINA;BA;BAHIA
314;ALMAS;TO;TOCANTIS
158;ALMEIRIM;PA;PARA
2254;ALMENARA;MG;MINAS GERAIS
1077;ALMINO AFONSO;RN;RIO GRANDE DO NORTE
3906;ALMIRANTE TAMANDARE;PR;PARANÁ
5273;ALOANDIA;GO;GOIÁS
2255;ALPERCATA;MG;MINAS GERAIS
4601;ALPESTRE;RS;RIO GRANDE DO SUL
2256;ALPINOPOLIS;MG;MINAS GERAIS
5141;ALTA FLORESTA;MT;MATO GROSSO
1;ALTA FLORESTA D'OESTE;RO;RONDÔNIA
3268;ALTAIR;SP;SÃO PAULO
159;ALTAMIRA;PA;PARA
455;ALTAMIRA DO MARANHAO;MA;MARANHÃO
3907;ALTAMIRA DO PARANA;PR;PARANÁ
894;ALTANEIRA;CE;CEARA
2257;ALTEROSA;MG;MINAS GERAIS
1469;ALTINHO;PE;PERNAMBUCO
3269;ALTINOPOLIS;SP;SÃO PAULO
3270;ALTO ALEGRE;SP;SÃO PAULO
138;ALTO ALEGRE;RR;RORAIMA
4602;ALTO ALEGRE;RS;RIO GRANDE DO SUL
456;ALTO ALEGRE DO MARANHAO;MA;MARANHÃO
26;ALTO ALEGRE DO PARECIS;RO;RONDÔNIA
457;ALTO ALEGRE DO PINDARE;MA;MARANHÃO
5142;ALTO ARAGUAIA;MT;MATO GROSSO
4311;ALTO BELA VISTA;SC;SANTA CATARINA
5143;ALTO BOA VISTA;MT;MATO GROSSO
2258;ALTO CAPARAO;MG;MINAS GERAIS
1078;ALTO DO RODRIGUES;RN;RIO GRANDE DO NORTE
4603;ALTO FELIZ;RS;RIO GRANDE DO SUL
5144;ALTO GARCAS;MT;MATO GROSSO
5274;ALTO HORIZONTE;GO;GOIÁS
2860;ALTO JEQUITIBA;MG;MINAS GERAIS
672;ALTO LONGA;PI;PIAUI
5145;ALTO PARAGUAI;MT;MATO GROSSO
27;ALTO PARAISO;RO;RONDÔNIA
5275;ALTO PARAISO DE GOIAS;GO;GOIÁS
3909;ALTO PARANA;PR;PARANÁ
458;ALTO PARNAIBA;MA;MARANHÃO
3910;ALTO PIQUIRI;PR;PARANÁ
2259;ALTO RIO DOCE;MG;MINAS GERAIS
3095;ALTO RIO NOVO;ES;ESPÍRITO SANTO
895;ALTO SANTO;CE;CEARA
5146;ALTO TAQUARI;MT;MATO GROSSO
3908;ALTONIA;PR;PARANÁ
673;ALTOS;PI;PIAUI
3271;ALUMINIO;SP;SÃO PAULO
75;ALVARAES;AM;AMAZONAS
2260;ALVARENGA;MG;MINAS GERAIS
3272;ALVARES FLORENCE;SP;SÃO PAULO
3273;ALVARES MACHADO;SP;SÃO PAULO
3274;ALVARO DE CARVALHO;SP;SÃO PAULO
3275;ALVINLANDIA;SP;SÃO PAULO
2261;ALVINOPOLIS;MG;MINAS GERAIS
315;ALVORADA;TO;TOCANTIS
4604;ALVORADA;RS;RIO GRANDE DO SUL
25;ALVORADA D'OESTE;RO;RONDÔNIA
2262;ALVORADA DE MINAS;MG;MINAS GERAIS
674;ALVORADA DO GURGUEIA;PI;PIAUI
5276;ALVORADA DO NORTE;GO;GOIÁS
3911;ALVORADA DO SUL;PR;PARANÁ
137;AMAJARI;RR;RORAIMA
5064;AMAMBAI;MS;MATO GROSSO DO SUL
296;AMAPA;AP;AMAPÁ
459;AMAPA DO MARANHAO;MA;MARANHÃO
3912;AMAPORA;PR;PARANÁ
1470;AMARAJI;PE;PERNAMBUCO
4605;AMARAL FERRADOR;RS;RIO GRANDE DO SUL
5277;AMARALINA;GO;GOIÁS
675;AMARANTE;PI;PIAUI
460;AMARANTE DO MARANHAO;MA;MARANHÃO
1832;AMARGOSA;BA;BAHIA
76;AMATURA;AM;AMAZONAS
1833;AMELIA RODRIGUES;BA;BAHIA
1834;AMERICA DOURADA;BA;BAHIA
3276;AMERICANA;SP;SÃO PAULO
5278;AMERICANO DO BRASIL;GO;GOIÁS
3277;AMERICO BRASILIENSE;SP;SÃO PAULO
3278;AMERICO DE CAMPOS;SP;SÃO PAULO
4606;AMETISTA DO SUL;RS;RIO GRANDE DO SUL
896;AMONTADA;CE;CEARA
5279;AMORINOPOLIS;GO;GOIÁS
1247;AMPARO;PB;PARAIBA
3279;AMPARO;SP;SÃO PAULO
1747;AMPARO DE SAO FRANCISCO;SE;SERGIPE
2263;AMPARO DO SERRA;MG;MINAS GERAIS
3913;AMPERE;PR;PARANÁ
1647;ANADIA;AL;ALAGOAS
1835;ANAGE;BA;BAHIA
3914;ANAHY;PR;PARANÁ
160;ANAJAS;PA;PARA
461;ANAJATUBA;MA;MARANHÃO
3280;ANALANDIA;SP;SÃO PAULO
77;ANAMA;AM;AMAZONAS
316;ANANAS;TO;TOCANTIS
161;ANANINDEUA;PA;PARA
5280;ANAPOLIS;GO;GOIÁS
162;ANAPU;PA;PARA
462;ANAPURUS;MA;MARANHÃO
5065;ANASTACIO;MS;MATO GROSSO DO SUL
5066;ANAURILANDIA;MS;MATO GROSSO DO SUL
3096;ANCHIETA;ES;ESPÍRITO SANTO
4312;ANCHIETA;SC;SANTA CATARINA
1836;ANDARAI;BA;BAHIA
3915;ANDIRA;PR;PARANÁ
1837;ANDORINHA;BA;BAHIA
2264;ANDRADAS;MG;MINAS GERAIS
3281;ANDRADINA;SP;SÃO PAULO
4607;ANDRE DA ROCHA;RS;RIO GRANDE DO SUL
2266;ANDRELANDIA;MG;MINAS GERAIS
3282;ANGATUBA;SP;SÃO PAULO
2267;ANGELANDIA;MG;MINAS GERAIS
5067;ANGELICA;MS;MATO GROSSO DO SUL
1471;ANGELIM;PE;PERNAMBUCO
4313;ANGELINA;SC;SANTA CATARINA
1838;ANGICAL;BA;BAHIA
676;ANGICAL DO PIAUI;PI;PIAUI
317;ANGICO;TO;TOCANTIS
1079;ANGICOS;RN;RIO GRANDE DO NORTE
3167;ANGRA DOS REIS;RJ;RIO DE JANEIRO
1839;ANGUERA;BA;BAHIA
3916;ANGULO;PR;PARANÁ
5281;ANHANGUERA;GO;GOIÁS
3283;ANHEMBI;SP;SÃO PAULO
3284;ANHUMAS;SP;SÃO PAULO
5282;ANICUNS;GO;GOIÁS
677;ANISIO DE ABREU;PI;PIAUI
4314;ANITA GARIBALDI;SC;SANTA CATARINA
4315;ANITAPOLIS;SC;SANTA CATARINA
78;ANORI;AM;AMAZONAS
4608;ANTA GORDA;RS;RIO GRANDE DO SUL
1840;ANTAS;BA;BAHIA
3917;ANTONINA;PR;PARANÁ
897;ANTONINA DO NORTE;CE;CEARA
678;ANTONIO ALMEIDA;PI;PIAUI
1841;ANTONIO CARDOSO;BA;BAHIA
2268;ANTONIO CARLOS;MG;MINAS GERAIS
4316;ANTONIO CARLOS;SC;SANTA CATARINA
2269;ANTONIO DIAS;MG;MINAS GERAIS
1842;ANTONIO GONCALVES;BA;BAHIA
5068;ANTONIO JOAO;MS;MATO GROSSO DO SUL
1080;ANTONIO MARTINS;RN;RIO GRANDE DO NORTE
3918;ANTONIO OLINTO;PR;PARANÁ
4609;ANTONIO PRADO;RS;RIO GRANDE DO SUL
2270;ANTONIO PRADO DE MINAS;MG;MINAS GERAIS
1248;APARECIDA;PB;PARAIBA
3285;APARECIDA;SP;SÃO PAULO
3286;APARECIDA D'OESTE;SP;SÃO PAULO
5283;APARECIDA DE GOIANIA;GO;GOIÁS
5284;APARECIDA DO RIO DOCE;GO;GOIÁS
318;APARECIDA DO RIO NEGRO;TO;TOCANTIS
5069;APARECIDA DO TABOADO;MS;MATO GROSSO DO SUL
3168;APERIBE;RJ;RIO DE JANEIRO
3097;APIACA;ES;ESPÍRITO SANTO
5147;APIACAS;MT;MATO GROSSO
3287;APIAI;SP;SÃO PAULO
463;APICUM-ACU;MA;MARANHÃO
4317;APIUNA;SC;SANTA CATARINA
1081;APODI;RN;RIO GRANDE DO NORTE
1843;APORA;BA;BAHIA
5285;APORE;GO;GOIÁS
1844;APUAREMA;BA;BAHIA
3919;APUCARANA;PR;PARANÁ
79;APUI;AM;AMAZONAS
898;APUIARES;CE;CEARA
1748;AQUIDABA;SE;SERGIPE
5070;AQUIDAUANA;MS;MATO GROSSO DO SUL
899;AQUIRAZ;CE;CEARA
4318;ARABUTA;SC;SANTA CATARINA
1249;ARACAGI;PB;PARAIBA
2271;ARACAI;MG;MINAS GERAIS
1749;ARACAJU;SE;SERGIPE
3288;ARACARIGUAMA;SP;SÃO PAULO
1846;ARACAS;BA;BAHIA
900;ARACATI;CE;CEARA
1845;ARACATU;BA;BAHIA
3289;ARACATUBA;SP;SÃO PAULO
1847;ARACI;BA;BAHIA
2272;ARACITABA;MG;MINAS GERAIS
1472;ARACOIABA;PE;PERNAMBUCO
901;ARACOIABA;CE;CEARA
3290;ARACOIABA DA SERRA;SP;SÃO PAULO
3098;ARACRUZ;ES;ESPÍRITO SANTO
5286;ARACU;GO;GOIÁS
2273;ARACUAI;MG;MINAS GERAIS
5287;ARAGARCAS;GO;GOIÁS
5288;ARAGOIANIA;GO;GOIÁS
319;ARAGOMINAS;TO;TOCANTIS
320;ARAGUACEMA;TO;TOCANTIS
321;ARAGUACU;TO;TOCANTIS
5148;ARAGUAIANA;MT;MATO GROSSO
322;ARAGUAINA;TO;TOCANTIS
5149;ARAGUAINHA;MT;MATO GROSSO
464;ARAGUANA;MA;MARANHÃO
323;ARAGUANA;TO;TOCANTIS
5289;ARAGUAPAZ;GO;GOIÁS
2274;ARAGUARI;MG;MINAS GERAIS
324;ARAGUATINS;TO;TOCANTIS
465;ARAIOSES;MA;MARANHÃO
5071;ARAL MOREIRA;MS;MATO GROSSO DO SUL
1848;ARAMARI;BA;BAHIA
4610;ARAMBARE;RS;RIO GRANDE DO SUL
466;ARAME;MA;MARANHÃO
3291;ARAMINA;SP;SÃO PAULO
3292;ARANDU;SP;SÃO PAULO
2275;ARANTINA;MG;MINAS GERAIS
3293;ARAPEI;SP;SÃO PAULO
1648;ARAPIRACA;AL;ALAGOAS
325;ARAPOEMA;TO;TOCANTIS
2276;ARAPONGA;MG;MINAS GERAIS
3920;ARAPONGAS;PR;PARANÁ
2277;ARAPORA;MG;MINAS GERAIS
3921;ARAPOTI;PR;PARANÁ
3922;ARAPUA;PR;PARANÁ
2278;ARAPUA;MG;MINAS GERAIS
5150;ARAPUTANGA;MT;MATO GROSSO
4319;ARAQUARI;SC;SANTA CATARINA
1250;ARARA;PB;PARAIBA
4320;ARARANGUA;SC;SANTA CATARINA
3294;ARARAQUARA;SP;SÃO PAULO
3295;ARARAS;SP;SÃO PAULO
902;ARARENDA;CE;CEARA
467;ARARI;MA;MARANHÃO
4611;ARARICA;RS;RIO GRANDE DO SUL
903;ARARIPE;CE;CEARA
1473;ARARIPINA;PE;PERNAMBUCO
3169;ARARUAMA;RJ;RIO DE JANEIRO
3923;ARARUNA;PR;PARANÁ
1251;ARARUNA;PB;PARAIBA
1849;ARATACA;BA;BAHIA
4612;ARATIBA;RS;RIO GRANDE DO SUL
904;ARATUBA;CE;CEARA
1850;ARATUIPE;BA;BAHIA
1750;ARAUA;SE;SERGIPE
3924;ARAUCARIA;PR;PARANÁ
2279;ARAUJOS;MG;MINAS GERAIS
2280;ARAXA;MG;MINAS GERAIS
2281;ARCEBURGO;MG;MINAS GERAIS
3296;ARCO-IRIS;SP;SÃO PAULO
2282;ARCOS;MG;MINAS GERAIS
1474;ARCOVERDE;PE;PERNAMBUCO
2283;AREADO;MG;MINAS GERAIS
3170;AREAL;RJ;RIO DE JANEIRO
3297;AREALVA;SP;SÃO PAULO
1252;AREIA;PB;PARAIBA
1082;AREIA BRANCA;RN;RIO GRANDE DO NORTE
1751;AREIA BRANCA;SE;SERGIPE
1253;AREIA DE BARAUNAS;PB;PARAIBA
1254;AREIAL;PB;PARAIBA
3298;AREIAS;SP;SÃO PAULO
3299;AREIOPOLIS;SP;SÃO PAULO
5151;ARENAPOLIS;MT;MATO GROSSO
5290;ARENOPOLIS;GO;GOIÁS
1083;ARES;RN;RIO GRANDE DO NORTE
2284;ARGIRITA;MG;MINAS GERAIS
2285;ARICANDUVA;MG;MINAS GERAIS
2286;ARINOS;MG;MINAS GERAIS
5152;ARIPUANA;MT;MATO GROSSO
2;ARIQUEMES;RO;RONDÔNIA
3300;ARIRANHA;SP;SÃO PAULO
3925;ARIRANHA DO IVAI;PR;PARANÁ
3171;ARMACAO DE BUZIOS;RJ;RIO DE JANEIRO
4321;ARMAZEM;SC;SANTA CATARINA
905;ARNEIROZ;CE;CEARA
679;AROAZES;PI;PIAUI
1255;AROEIRAS;PB;PARAIBA
680;ARRAIAL;PI;PIAUI
3172;ARRAIAL DO CABO;RJ;RIO DE JANEIRO
326;ARRAIAS;TO;TOCANTIS
4613;ARROIO DO MEIO;RS;RIO GRANDE DO SUL
4614;ARROIO DO SAL;RS;RIO GRANDE DO SUL
4616;ARROIO DO TIGRE;RS;RIO GRANDE DO SUL
4615;ARROIO DOS RATOS;RS;RIO GRANDE DO SUL
4617;ARROIO GRANDE;RS;RIO GRANDE DO SUL
4322;ARROIO TRINTA;SC;SANTA CATARINA
3301;ARTUR NOGUEIRA;SP;SÃO PAULO
5291;ARUANA;GO;GOIÁS
3302;ARUJA;SP;SÃO PAULO
4323;ARVOREDO;SC;SANTA CATARINA
4618;ARVOREZINHA;RS;RIO GRANDE DO SUL
4324;ASCURRA;SC;SANTA CATARINA
3303;ASPASIA;SP;SÃO PAULO
3926;ASSAI;PR;PARANÁ
906;ASSARE;CE;CEARA
3304;ASSIS;SP;SÃO PAULO
54;ASSIS BRASIL;AC;ACRE
1397;ASSIS CHATEAUBRIAND;PB;PARAIBA
3927;ASSIS CHATEAUBRIAND;PR;PARANÁ
1256;ASSUNCAO;PB;PARAIBA
681;ASSUNCAO DO PIAUI;PI;PIAUI
2287;ASTOLFO DUTRA;MG;MINAS GERAIS
3928;ASTORGA;PR;PARANÁ
3929;ATALAIA;PR;PARANÁ
1649;ATALAIA;AL;ALAGOAS
80;ATALAIA DO NORTE;AM;AMAZONAS
4325;ATALANTA;SC;SANTA CATARINA
2288;ATALEIA;MG;MINAS GERAIS
3305;ATIBAIA;SP;SÃO PAULO
3099;ATILIO VIVACQUA;ES;ESPÍRITO SANTO
327;AUGUSTINOPOLIS;TO;TOCANTIS
163;AUGUSTO CORREA;PA;PARA
2289;AUGUSTO DE LIMA;MG;MINAS GERAIS
4619;AUGUSTO PESTANA;RS;RIO GRANDE DO SUL
1084;AUGUSTO SEVERO;RN;RIO GRANDE DO NORTE
4620;AUREA;RS;RIO GRANDE DO SUL
1851;AURELINO LEAL;BA;BAHIA
3306;AURIFLAMA;SP;SÃO PAULO
5292;AURILANDIA;GO;GOIÁS
907;AURORA;CE;CEARA
4326;AURORA;SC;SANTA CATARINA
164;AURORA DO PARA;PA;PARA
328;AURORA DO TOCANTINS;TO;TOCANTIS
81;AUTAZES;AM;AMAZONAS
3307;AVAI;SP;SÃO PAULO
3308;AVANHANDAVA;SP;SÃO PAULO
3309;AVARE;SP;SÃO PAULO
165;AVEIRO;PA;PARA
682;AVELINO LOPES;PI;PIAUI
5293;AVELINOPOLIS;GO;GOIÁS
468;AXIXA;MA;MARANHÃO
329;AXIXA DO TOCANTINS;TO;TOCANTIS
330;BABACULANDIA;TO;TOCANTIS
469;BACABAL;MA;MARANHÃO
470;BACABEIRA;MA;MARANHÃO
471;BACURI;MA;MARANHÃO
472;BACURITUBA;MA;MARANHÃO
3310;BADY BASSITT;SP;SÃO PAULO
2290;BAEPENDI;MG;MINAS GERAIS
4621;BAGE;RS;RIO GRANDE DO SUL
166;BAGRE;PA;PARA
1257;BAIA DA TRAICAO;PB;PARAIBA
1085;BAIA FORMOSA;RN;RIO GRANDE DO NORTE
1852;BAIANOPOLIS;BA;BAHIA
167;BAIAO;PA;PARA
1853;BAIXA GRANDE;BA;BAHIA
683;BAIXA GRANDE DO RIBEIRO;PI;PIAUI
908;BAIXIO;CE;CEARA
3100;BAIXO GUANDU;ES;ESPÍRITO SANTO
3311;BALBINOS;SP;SÃO PAULO
2291;BALDIM;MG;MINAS GERAIS
5294;BALIZA;GO;GOIÁS
4327;BALNEARIO ARROIO DO SILVA;SC;SANTA CATARINA
4329;BALNEARIO BARRA DO SUL;SC;SANTA CATARINA
4328;BALNEARIO CAMBORIU;SC;SANTA CATARINA
4330;BALNEARIO GAIVOTA;SC;SANTA CATARINA
4622;BALNEARIO PINHAL;RS;RIO GRANDE DO SUL
3930;BALSA NOVA;PR;PARANÁ
3312;BALSAMO;SP;SÃO PAULO
473;BALSAS;MA;MARANHÃO
2292;BAMBUI;MG;MINAS GERAIS
909;BANABUIU;CE;CEARA
3313;BANANAL;SP;SÃO PAULO
1258;BANANEIRAS;PB;PARAIBA
2293;BANDEIRA;MG;MINAS GERAIS
2294;BANDEIRA DO SUL;MG;MINAS GERAIS
4331;BANDEIRANTE;SC;SANTA CATARINA
5072;BANDEIRANTES;MS;MATO GROSSO DO SUL
3931;BANDEIRANTES;PR;PARANÁ
331;BANDEIRANTES DO TOCANTINS;TO;TOCANTIS
168;BANNACH;PA;PARA
1854;BANZAE;BA;BAHIA
4623;BARAO;RS;RIO GRANDE DO SUL
3314;BARAO DE ANTONINA;SP;SÃO PAULO
2295;BARAO DE COCAIS;MG;MINAS GERAIS
4624;BARAO DE COTEGIPE;RS;RIO GRANDE DO SUL
474;BARAO DE GRAJAU;MA;MARANHÃO
5153;BARAO DE MELGACO;MT;MATO GROSSO
2296;BARAO DE MONTE ALTO;MG;MINAS GERAIS
4625;BARAO DO TRIUNFO;RS;RIO GRANDE DO SUL
1259;BARAUNA;PB;PARAIBA
1086;BARAUNA;RN;RIO GRANDE DO NORTE
2297;BARBACENA;MG;MINAS GERAIS
910;BARBALHA;CE;CEARA
3315;BARBOSA;SP;SÃO PAULO
3932;BARBOSA FERRAZ;PR;PARANÁ
169;BARCARENA;PA;PARA
1087;BARCELONA;RN;RIO GRANDE DO NORTE
82;BARCELOS;AM;AMAZONAS
3316;BARIRI;SP;SÃO PAULO
1855;BARRA;BA;BAHIA
4332;BARRA BONITA;SC;SANTA CATARINA
3317;BARRA BONITA;SP;SÃO PAULO
684;BARRA D'ALCANTARA;PI;PIAUI
1856;BARRA DA ESTIVA;BA;BAHIA
1475;BARRA DE GUABIRABA;PE;PERNAMBUCO
1261;BARRA DE SANTA ROSA;PB;PARAIBA
1260;BARRA DE SANTANA;PB;PARAIBA
1650;BARRA DE SANTO ANTONIO;AL;ALAGOAS
3101;BARRA DE SAO FRANCISCO;ES;ESPÍRITO SANTO
1262;BARRA DE SAO MIGUEL;PB;PARAIBA
1651;BARRA DE SAO MIGUEL;AL;ALAGOAS
5154;BARRA DO BUGRES;MT;MATO GROSSO
3318;BARRA DO CHAPEU;SP;SÃO PAULO
1857;BARRA DO CHOCA;BA;BAHIA
475;BARRA DO CORDA;MA;MARANHÃO
5155;BARRA DO GARCAS;MT;MATO GROSSO
4627;BARRA DO GUARITA;RS;RIO GRANDE DO SUL
3934;BARRA DO JACARE;PR;PARANÁ
1858;BARRA DO MENDES;BA;BAHIA
332;BARRA DO OURO;TO;TOCANTIS
3173;BARRA DO PIRAI;RJ;RIO DE JANEIRO
4628;BARRA DO QUARAI;RS;RIO GRANDE DO SUL
4629;BARRA DO RIBEIRO;RS;RIO GRANDE DO SUL
4630;BARRA DO RIO AZUL;RS;RIO GRANDE DO SUL
1859;BARRA DO ROCHA;BA;BAHIA
3319;BARRA DO TURVO;SP;SÃO PAULO
1752;BARRA DOS COQUEIROS;SE;SERGIPE
4631;BARRA FUNDA;RS;RIO GRANDE DO SUL
2298;BARRA LONGA;MG;MINAS GERAIS
3174;BARRA MANSA;RJ;RIO DE JANEIRO
4333;BARRA VELHA;SC;SANTA CATARINA
4626;BARRACAO;RS;RIO GRANDE DO SUL
3933;BARRACAO;PR;PARANÁ
685;BARRAS;PI;PIAUI
911;BARREIRA;CE;CEARA
1860;BARREIRAS;BA;BAHIA
686;BARREIRAS DO PIAUI;PI;PIAUI
83;BARREIRINHA;AM;AMAZONAS
476;BARREIRINHAS;MA;MARANHÃO
1476;BARREIROS;PE;PERNAMBUCO
3320;BARRETOS;SP;SÃO PAULO
3321;BARRINHA;SP;SÃO PAULO
912;BARRO;CE;CEARA
5295;BARRO ALTO;GO;GOIÁS
1861;BARRO ALTO;BA;BAHIA
687;BARRO DURO;PI;PIAUI
1862;BARRO PRETO;BA;BAHIA
333;BARROLANDIA;TO;TOCANTIS
913;BARROQUINHA;CE;CEARA
4632;BARROS CASSAL;RS;RIO GRANDE DO SUL
2299;BARROSO;MG;MINAS GERAIS
3322;BARUERI;SP;SÃO PAULO
3323;BASTOS;SP;SÃO PAULO
5073;BATAGUASSU;MS;MATO GROSSO DO SUL
5074;BATAIPORA;MS;MATO GROSSO DO SUL
1652;BATALHA;AL;ALAGOAS
688;BATALHA;PI;PIAUI
3324;BATATAIS;SP;SÃO PAULO
914;BATURITE;CE;CEARA
3325;BAURU;SP;SÃO PAULO
1263;BAYEUX;PB;PARAIBA
3326;BEBEDOURO;SP;SÃO PAULO
915;BEBERIBE;CE;CEARA
916;BELA CRUZ;CE;CEARA
5075;BELA VISTA;MS;MATO GROSSO DO SUL
5296;BELA VISTA DE GOIAS;GO;GOIÁS
2300;BELA VISTA DE MINAS;MG;MINAS GERAIS
3935;BELA VISTA DO CAROBA;PR;PARANÁ
478;BELA VISTA DO MARANHAO;MA;MARANHÃO
3936;BELA VISTA DO PARAISO;PR;PARANÁ
689;BELA VISTA DO PIAUI;PI;PIAUI
4334;BELA VISTA DO TOLDO;SC;SANTA CATARINA
477;BELAGUA;MA;MARANHÃO
1264;BELEM;PB;PARAIBA
1653;BELEM;AL;ALAGOAS
170;BELEM;PA;PARA
1477;BELEM DE MARIA;PE;PERNAMBUCO
1478;BELEM DE SAO FRANCISCO;PE;PERNAMBUCO
1265;BELEM DO BREJO DO CRUZ;PB;PARAIBA
690;BELEM DO PIAUI;PI;PIAUI
3175;BELFORD ROXO;RJ;RIO DE JANEIRO
